Transaction_ID,Customer_ID,Customer_Name,Segment,Country,Transaction_Date,Amount,Product_Category,Payment_Method,Fraud_Flag,Risk_Score,CPU_Processing_Time_ms,GPU_Processing_Time_ms
TXN101132,CUST1050,Enterprise Client 1050,Finance,Germany,2025-03-11 18:59:55,14990.21,Electronics,Digital Wallet,0,49,0.2104,0.0186
TXN101133,CUST1011,Enterprise Client 1011,Healthcare,UK,2025-11-12 18:59:55,11184.93,Electronics,ACH,0,37,0.1948,0.0172
TXN101134,CUST1019,Enterprise Client 1019,Finance,UK,2025-04-22 18:59:55,9829.65,Cloud Services,ACH,0,14,0.1973,0.0175
TXN101135,CUST1073,Enterprise Client 1073,Finance,Germany,2025-03-22 18:59:55,13794.31,Electronics,Credit Card,0,32,0.1428,0.0109
TXN101136,CUST1001,Enterprise Client 1001,Finance,USA,2025-08-14 18:59:55,7192.58,Consulting,ACH,0,53,0.1704,0.0127
TXN101137,CUST1084,Enterprise Client 1084,MSME,USA,2026-02-15 18:59:55,6339.55,Consulting,Credit Card,1,96,0.1217,0.0095
TXN101138,CUST1069,Enterprise Client 1069,Supply Chain,UK,2025-08-09 18:59:55,269.92,Electronics,ACH,0,46,0.2073,0.0141
TXN101139,CUST1100,Enterprise Client 1100,Supply Chain,Germany,2025-01-24 18:59:55,11708.03,Consulting,ACH,0,44,0.2121,0.0156
TXN101140,CUST1058,Enterprise Client 1058,MSME,India,2025-08-20 18:59:55,410.13,Electronics,ACH,0,60,0.1262,0.0086
TXN101141,CUST1096,Enterprise Client 1096,Finance,USA,2026-03-17 18:59:55,10813.59,Consulting,Credit Card,0,47,0.1218,0.0121
TXN101142,CUST1076,Enterprise Client 1076,Retail,Germany,2026-07-02 18:59:55,8850.42,Hardware,Bank Transfer,0,15,0.1921,0.0159
TXN101143,CUST1004,Enterprise Client 1004,Supply Chain,India,2025-02-25 18:59:55,12120.12,Electronics,Bank Transfer,0,49,0.1638,0.0117
TXN101144,CUST1025,Enterprise Client 1025,MSME,India,2025-02-26 18:59:55,5504.45,Consulting,Bank Transfer,0,30,0.1476,0.0127
TXN101145,CUST1033,Enterprise Client 1033,Healthcare,USA,2026-01-19 18:59:55,9137.22,Electronics,Bank Transfer,0,41,0.1743,0.0132
TXN101146,CUST1030,Enterprise Client 1030,Finance,UK,2025-05-04 18:59:55,11441.24,Software,Digital Wallet,0,24,0.1254,0.0104
TXN101147,CUST1029,Enterprise Client 1029,Finance,UK,2025-05-25 18:59:55,13784.19,Hardware,Credit Card,0,50,0.1912,0.0163
TXN101148,CUST1012,Enterprise Client 1012,Healthcare,USA,2025-10-01 18:59:55,12138.66,Consulting,ACH,0,58,0.1402,0.0096
TXN101149,CUST1075,Enterprise Client 1075,Supply Chain,India,2025-08-24 18:59:55,12181.88,Software,Credit Card,0,63,0.1571,0.0114
TXN101150,CUST1056,Enterprise Client 1056,Healthcare,UK,2025-10-10 18:59:55,14255.17,Software,Digital Wallet,0,37,0.1252,0.0109
TXN101151,CUST1061,Enterprise Client 1061,Supply Chain,USA,2025-12-08 18:59:55,18053.14,Electronics,Credit Card,0,46,0.1399,0.0105
TXN101152,CUST1056,Enterprise Client 1056,Healthcare,UK,2025-10-13 18:59:55,8303.92,Hardware,ACH,0,37,0.1622,0.0122
TXN101153,CUST1029,Enterprise Client 1029,Finance,UK,2026-01-13 18:59:55,9413.4,Consulting,Bank Transfer,0,40,0.1514,0.0102
TXN101154,CUST1076,Enterprise Client 1076,Retail,Germany,2025-09-24 18:59:55,14711.06,Software,Bank Transfer,0,15,0.1555,0.0125
TXN101155,CUST1064,Enterprise Client 1064,MSME,India,2025-01-13 18:59:55,2578.8,Hardware,Credit Card,0,13,0.1524,0.015
TXN101156,CUST1015,Enterprise Client 1015,Supply Chain,USA,2026-02-14 18:59:55,739.34,Hardware,ACH,0,21,0.1382,0.0134
TXN101157,CUST1018,Enterprise Client 1018,Finance,USA,2025-04-13 18:59:55,12965.18,Electronics,Digital Wallet,0,15,0.1838,0.0157
TXN101158,CUST1005,Enterprise Client 1005,Retail,India,2026-03-20 18:59:55,13727.96,Hardware,Credit Card,0,75,0.2063,0.0189
TXN101159,CUST1069,Enterprise Client 1069,Supply Chain,UK,2026-02-23 18:59:55,7727.54,Software,Bank Transfer,0,46,0.1594,0.0135
TXN101160,CUST1006,Enterprise Client 1006,Finance,Germany,2025-11-30 18:59:55,1591.41,Software,Digital Wallet,0,11,0.1556,0.0129
TXN101161,CUST1071,Enterprise Client 1071,Finance,Germany,2026-02-26 18:59:55,12815.64,Software,Bank Transfer,0,40,0.1563,0.0152
TXN101162,CUST1004,Enterprise Client 1004,Supply Chain,India,2025-07-24 18:59:55,9893.98,Cloud Services,ACH,0,49,0.1593,0.014
TXN101163,CUST1076,Enterprise Client 1076,Retail,Germany,2025-01-29 18:59:55,1536.07,Hardware,Digital Wallet,0,15,0.1544,0.0128
TXN101164,CUST1080,Enterprise Client 1080,Retail,India,2025-06-19 18:59:55,10974.59,Consulting,Bank Transfer,0,49,0.1885,0.0134
TXN101165,CUST1054,Enterprise Client 1054,Retail,Germany,2025-10-27 18:59:55,7017.52,Hardware,ACH,0,17,0.2081,0.0202
TXN101166,CUST1077,Enterprise Client 1077,Finance,Singapore,2025-03-22 18:59:55,1212.92,Cloud Services,Digital Wallet,0,26,0.162,0.0139
TXN101167,CUST1047,Enterprise Client 1047,Finance,India,2026-01-12 18:59:55,11322.85,Cloud Services,ACH,0,31,0.2186,0.0147
TXN101168,CUST1006,Enterprise Client 1006,Finance,Germany,2025-12-02 18:59:55,8557.87,Software,Credit Card,0,11,0.1454,0.012
TXN101169,CUST1037,Enterprise Client 1037,Healthcare,USA,2026-04-24 18:59:55,7874.65,Cloud Services,Digital Wallet,0,29,0.1274,0.011
TXN101170,CUST1032,Enterprise Client 1032,Finance,USA,2025-12-05 18:59:55,4407.92,Consulting,Bank Transfer,0,22,0.1521,0.0143
TXN101171,CUST1100,Enterprise Client 1100,Supply Chain,Germany,2026-05-08 18:59:55,3528.26,Software,ACH,0,44,0.1232,0.0093
TXN101172,CUST1040,Enterprise Client 1040,Finance,UK,2026-01-02 18:59:55,12570.46,Hardware,Digital Wallet,0,48,0.1861,0.0167
TXN101173,CUST1025,Enterprise Client 1025,MSME,India,2025-10-23 18:59:55,13653.95,Cloud Services,Credit Card,0,48,0.1516,0.0138
TXN101174,CUST1013,Enterprise Client 1013,Supply Chain,Germany,2026-06-18 18:59:55,3353.35,Software,ACH,0,55,0.1971,0.0142
TXN101175,CUST1084,Enterprise Client 1084,MSME,USA,2025-11-09 18:59:55,7191.03,Consulting,Bank Transfer,0,54,0.1763,0.0147
TXN101176,CUST1010,Enterprise Client 1010,Retail,USA,2025-04-25 18:59:55,12380.26,Hardware,Credit Card,0,37,0.1947,0.0147
TXN101177,CUST1015,Enterprise Client 1015,Supply Chain,USA,2026-01-18 18:59:55,10999.6,Cloud Services,Digital Wallet,0,21,0.2154,0.0149
TXN101178,CUST1062,Enterprise Client 1062,Healthcare,India,2025-03-11 18:59:55,10138.72,Software,Digital Wallet,0,40,0.1445,0.0111
TXN101179,CUST1003,Enterprise Client 1003,MSME,UK,2025-04-12 18:59:55,1566.33,Hardware,Bank Transfer,0,27,0.1329,0.0095
TXN101180,CUST1073,Enterprise Client 1073,Finance,Germany,2025-03-23 18:59:55,13991.1,Cloud Services,Credit Card,1,76,0.1381,0.0094
TXN101181,CUST1050,Enterprise Client 1050,Finance,Germany,2025-03-03 18:59:55,11412.36,Consulting,Bank Transfer,0,49,0.1425,0.0114
TXN101182,CUST1051,Enterprise Client 1051,Healthcare,Singapore,2025-01-17 18:59:55,9005.22,Cloud Services,ACH,0,48,0.1287,0.0098
TXN101183,CUST1091,Enterprise Client 1091,Healthcare,India,2025-05-17 18:59:55,7550.92,Software,ACH,0,30,0.2014,0.0143
TXN101184,CUST1088,Enterprise Client 1088,Retail,Germany,2025-09-05 18:59:55,11056.79,Hardware,Credit Card,0,43,0.1632,0.0144
TXN101185,CUST1005,Enterprise Client 1005,Retail,India,2025-02-18 18:59:55,14636.46,Software,Credit Card,0,68,0.2106,0.0169
TXN101186,CUST1047,Enterprise Client 1047,Finance,India,2026-01-20 18:59:55,8277.11,Consulting,Bank Transfer,0,31,0.2176,0.0158
TXN101187,CUST1001,Enterprise Client 1001,Finance,USA,2025-04-17 18:59:55,13366.82,Software,ACH,0,53,0.2054,0.0157
TXN101188,CUST1014,Enterprise Client 1014,Healthcare,India,2026-03-05 18:59:55,7759.95,Cloud Services,ACH,0,52,0.1993,0.0172
TXN101189,CUST1029,Enterprise Client 1029,Finance,UK,2025-12-17 18:59:55,12058.76,Hardware,Digital Wallet,0,40,0.2119,0.0153
TXN101190,CUST1003,Enterprise Client 1003,MSME,UK,2025-09-24 18:59:55,8669.64,Hardware,Digital Wallet,0,27,0.1662,0.0121
TXN101191,CUST1068,Enterprise Client 1068,Retail,India,2025-07-11 18:59:55,12096.62,Hardware,Bank Transfer,0,26,0.1557,0.0106
TXN101192,CUST1051,Enterprise Client 1051,Healthcare,Singapore,2026-07-03 18:59:55,3137.15,Consulting,Credit Card,0,48,0.1467,0.0109
TXN101193,CUST1008,Enterprise Client 1008,Finance,USA,2026-07-04 18:59:55,10389.83,Cloud Services,Credit Card,0,30,0.1909,0.0166
TXN101194,CUST1032,Enterprise Client 1032,Finance,USA,2025-10-13 18:59:55,9262.6,Hardware,Digital Wallet,0,22,0.1648,0.013
TXN101195,CUST1044,Enterprise Client 1044,Retail,USA,2026-01-07 18:59:55,8499.25,Consulting,ACH,0,58,0.206,0.0203
TXN101196,CUST1064,Enterprise Client 1064,MSME,India,2025-05-04 18:59:55,7650.24,Software,Credit Card,0,13,0.1748,0.0159
TXN101197,CUST1002,Enterprise Client 1002,Healthcare,Singapore,2025-03-11 18:59:55,831.54,Electronics,Credit Card,0,16,0.2154,0.0144
TXN101198,CUST1092,Enterprise Client 1092,Supply Chain,USA,2025-08-11 18:59:55,7819.0,Consulting,Bank Transfer,0,31,0.1547,0.0141
TXN101199,CUST1091,Enterprise Client 1091,Healthcare,India,2025-06-30 18:59:55,7234.45,Software,Credit Card,0,30,0.1466,0.0104
TXN101200,CUST1009,Enterprise Client 1009,Finance,Singapore,2026-06-10 18:59:55,11330.54,Electronics,ACH,0,33,0.1564,0.011
TXN101201,CUST1057,Enterprise Client 1057,MSME,UK,2026-04-30 18:59:55,1464.03,Cloud Services,Digital Wallet,0,32,0.1321,0.0101
TXN101202,CUST1071,Enterprise Client 1071,Finance,Germany,2026-06-20 18:59:55,12921.1,Cloud Services,ACH,0,40,0.2166,0.0146
TXN101203,CUST1009,Enterprise Client 1009,Finance,Singapore,2026-03-19 18:59:55,61847.23,Cloud Services,Digital Wallet,0,58,0.1396,0.0106
TXN101204,CUST1065,Enterprise Client 1065,Finance,Singapore,2025-08-10 18:59:55,79836.45,Software,Digital Wallet,0,60,0.1624,0.0136
TXN101205,CUST1070,Enterprise Client 1070,Supply Chain,UK,2025-10-30 18:59:55,5193.5,Cloud Services,ACH,0,33,0.1486,0.012
TXN101206,CUST1059,Enterprise Client 1059,Healthcare,UK,2025-01-24 18:59:55,12118.5,Software,Credit Card,0,67,0.1921,0.0144
TXN101207,CUST1032,Enterprise Client 1032,Finance,USA,2026-04-17 18:59:55,13360.05,Hardware,Digital Wallet,0,22,0.1429,0.0128
TXN101208,CUST1006,Enterprise Client 1006,Finance,Germany,2026-05-15 18:59:55,872.02,Consulting,Credit Card,1,44,0.2184,0.0207
TXN101209,CUST1073,Enterprise Client 1073,Finance,Germany,2026-04-30 18:59:55,4812.0,Electronics,Credit Card,0,18,0.1255,0.0089
TXN101210,CUST1082,Enterprise Client 1082,Finance,India,2025-04-28 18:59:55,13060.34,Cloud Services,Credit Card,0,67,0.1899,0.0145
TXN101211,CUST1038,Enterprise Client 1038,Supply Chain,UK,2025-02-24 18:59:55,11620.81,Electronics,Bank Transfer,0,16,0.1635,0.0121
TXN101212,CUST1061,Enterprise Client 1061,Supply Chain,USA,2025-09-01 18:59:55,400.93,Cloud Services,Digital Wallet,0,32,0.1545,0.0154
TXN101213,CUST1067,Enterprise Client 1067,Healthcare,Germany,2025-08-14 18:59:55,8567.85,Electronics,Bank Transfer,0,30,0.1246,0.0103
TXN101214,CUST1046,Enterprise Client 1046,Supply Chain,UK,2026-02-09 18:59:55,3344.15,Consulting,Bank Transfer,0,50,0.1435,0.0143
TXN101215,CUST1002,Enterprise Client 1002,Healthcare,Singapore,2025-07-24 18:59:55,5709.5,Hardware,Digital Wallet,0,16,0.1984,0.0183
TXN101216,CUST1055,Enterprise Client 1055,Supply Chain,UK,2025-12-27 18:59:55,13698.06,Consulting,Bank Transfer,0,39,0.1405,0.0102
TXN101217,CUST1065,Enterprise Client 1065,Finance,Singapore,2026-03-02 18:59:55,8947.61,Consulting,Bank Transfer,0,35,0.1426,0.0123
TXN101218,CUST1032,Enterprise Client 1032,Finance,USA,2025-07-08 18:59:55,772.57,Electronics,ACH,0,22,0.1377,0.0131
TXN101219,CUST1028,Enterprise Client 1028,Finance,India,2025-01-15 18:59:55,3600.5,Consulting,Credit Card,0,59,0.1953,0.0157
TXN101220,CUST1095,Enterprise Client 1095,Healthcare,UK,2025-06-22 18:59:55,7188.51,Software,Bank Transfer,0,24,0.1862,0.0174
TXN101221,CUST1097,Enterprise Client 1097,Healthcare,Singapore,2025-02-24 18:59:55,6762.43,Software,ACH,0,23,0.1629,0.0149
TXN101222,CUST1046,Enterprise Client 1046,Supply Chain,UK,2025-08-08 18:59:55,8406.08,Hardware,Bank Transfer,0,50,0.1991,0.0189
TXN101223,CUST1036,Enterprise Client 1036,Healthcare,USA,2025-03-21 18:59:55,4863.83,Software,Digital Wallet,0,44,0.1388,0.0126
TXN101224,CUST1044,Enterprise Client 1044,Retail,USA,2026-06-12 18:59:55,7750.97,Cloud Services,Bank Transfer,0,58,0.2117,0.0184
TXN101225,CUST1064,Enterprise Client 1064,MSME,India,2025-10-01 18:59:55,12990.73,Hardware,Credit Card,0,24,0.1761,0.0155
TXN101226,CUST1014,Enterprise Client 1014,Healthcare,India,2025-02-15 18:59:55,1612.0,Electronics,ACH,0,52,0.2191,0.0176
TXN101227,CUST1008,Enterprise Client 1008,Finance,USA,2026-02-22 18:59:55,13958.16,Hardware,Credit Card,0,37,0.2172,0.0213
TXN101228,CUST1019,Enterprise Client 1019,Finance,UK,2025-06-26 18:59:55,6993.84,Hardware,Bank Transfer,0,14,0.2004,0.0156
TXN101229,CUST1012,Enterprise Client 1012,Healthcare,USA,2025-04-13 18:59:55,4638.65,Hardware,Digital Wallet,0,58,0.155,0.012
TXN101230,CUST1008,Enterprise Client 1008,Finance,USA,2025-06-29 18:59:55,2496.59,Software,Digital Wallet,0,19,0.1299,0.0113
TXN101231,CUST1048,Enterprise Client 1048,Finance,Germany,2026-03-10 18:59:55,8371.61,Hardware,Bank Transfer,0,50,0.1217,0.0081
TXN101232,CUST1096,Enterprise Client 1096,Finance,USA,2026-01-30 18:59:55,2365.1,Consulting,Credit Card,0,27,0.207,0.0159
TXN101233,CUST1002,Enterprise Client 1002,Healthcare,Singapore,2025-05-22 18:59:55,1732.34,Electronics,ACH,0,16,0.1631,0.0109
TXN101234,CUST1055,Enterprise Client 1055,Supply Chain,UK,2025-11-17 18:59:55,19334.91,Software,Digital Wallet,0,39,0.1431,0.0099
TXN101235,CUST1048,Enterprise Client 1048,Finance,Germany,2025-11-14 18:59:55,16070.21,Consulting,Credit Card,0,63,0.2177,0.0203
TXN101236,CUST1032,Enterprise Client 1032,Finance,USA,2026-04-22 18:59:55,7730.06,Hardware,ACH,1,56,0.1952,0.0172
TXN101237,CUST1052,Enterprise Client 1052,MSME,India,2025-03-24 18:59:55,7518.21,Software,ACH,0,19,0.1866,0.0138
TXN101238,CUST1006,Enterprise Client 1006,Finance,Germany,2026-01-12 18:59:55,11364.03,Cloud Services,Credit Card,0,31,0.1206,0.0116
TXN101239,CUST1082,Enterprise Client 1082,Finance,India,2026-02-01 18:59:55,1405.77,Software,ACH,0,57,0.2137,0.0183
TXN101240,CUST1086,Enterprise Client 1086,MSME,USA,2025-07-03 18:59:55,13365.5,Consulting,Digital Wallet,0,36,0.1714,0.0123
TXN101241,CUST1018,Enterprise Client 1018,Finance,USA,2025-10-30 18:59:55,3780.3,Cloud Services,ACH,0,15,0.1969,0.0157
TXN101242,CUST1046,Enterprise Client 1046,Supply Chain,UK,2026-06-14 18:59:55,603.21,Electronics,Bank Transfer,0,50,0.1846,0.0167
TXN101243,CUST1055,Enterprise Client 1055,Supply Chain,UK,2025-06-07 18:59:55,9877.4,Electronics,Credit Card,0,39,0.1915,0.0182
TXN101244,CUST1051,Enterprise Client 1051,Healthcare,Singapore,2025-08-30 18:59:55,1024.29,Hardware,Digital Wallet,0,48,0.1626,0.0124
TXN101245,CUST1007,Enterprise Client 1007,Healthcare,Germany,2025-08-09 18:59:55,5053.97,Software,Bank Transfer,0,58,0.1493,0.0123
TXN101246,CUST1029,Enterprise Client 1029,Finance,UK,2025-09-04 18:59:55,2779.47,Hardware,Bank Transfer,0,40,0.1679,0.0121
TXN101247,CUST1046,Enterprise Client 1046,Supply Chain,UK,2025-05-29 18:59:55,11033.77,Consulting,Credit Card,0,64,0.1743,0.0131
TXN101248,CUST1023,Enterprise Client 1023,Supply Chain,India,2025-08-02 18:59:55,8997.37,Consulting,Bank Transfer,0,40,0.1528,0.0103
TXN101249,CUST1014,Enterprise Client 1014,Healthcare,India,2025-03-18 18:59:55,9726.25,Electronics,ACH,0,52,0.2174,0.0195
TXN101250,CUST1099,Enterprise Client 1099,MSME,India,2026-04-02 18:59:55,10433.55,Electronics,ACH,0,20,0.1493,0.0101
TXN101251,CUST1032,Enterprise Client 1032,Finance,USA,2025-04-24 18:59:55,7307.33,Consulting,ACH,0,22,0.128,0.0098
TXN101252,CUST1077,Enterprise Client 1077,Finance,Singapore,2025-04-25 18:59:55,6016.42,Software,Bank Transfer,0,26,0.2002,0.0176
TXN101253,CUST1040,Enterprise Client 1040,Finance,UK,2025-01-12 18:59:55,14055.58,Consulting,Credit Card,0,63,0.1303,0.0093
TXN101254,CUST1049,Enterprise Client 1049,Healthcare,UK,2025-10-10 18:59:55,13633.22,Cloud Services,Credit Card,0,66,0.2125,0.0186
TXN101255,CUST1026,Enterprise Client 1026,Retail,Germany,2025-07-17 18:59:55,3004.88,Consulting,Credit Card,0,39,0.2104,0.0191
TXN101256,CUST1082,Enterprise Client 1082,Finance,India,2026-01-24 18:59:55,6634.89,Software,ACH,0,57,0.183,0.013
TXN101257,CUST1046,Enterprise Client 1046,Supply Chain,UK,2025-07-30 18:59:55,6956.21,Software,Bank Transfer,0,50,0.1592,0.0113
TXN101258,CUST1072,Enterprise Client 1072,Retail,UK,2025-01-26 18:59:55,1827.87,Hardware,Bank Transfer,0,43,0.1624,0.0156
TXN101259,CUST1068,Enterprise Client 1068,Retail,India,2025-04-23 18:59:55,840.97,Software,Bank Transfer,0,26,0.1538,0.0116
TXN101260,CUST1080,Enterprise Client 1080,Retail,India,2025-06-30 18:59:55,1651.34,Electronics,Credit Card,0,49,0.1787,0.0161
TXN101261,CUST1014,Enterprise Client 1014,Healthcare,India,2025-09-20 18:59:55,3371.75,Cloud Services,Bank Transfer,0,52,0.2138,0.0211
TXN101262,CUST1085,Enterprise Client 1085,Finance,USA,2025-05-25 18:59:55,10768.86,Software,Digital Wallet,0,34,0.1847,0.0144
TXN101263,CUST1095,Enterprise Client 1095,Healthcare,UK,2025-02-11 18:59:55,3408.34,Electronics,Bank Transfer,0,24,0.1303,0.01
TXN101264,CUST1043,Enterprise Client 1043,MSME,USA,2025-07-21 18:59:55,8308.47,Hardware,Credit Card,0,20,0.1644,0.0133
TXN101265,CUST1072,Enterprise Client 1072,Retail,UK,2025-12-16 18:59:55,7074.68,Cloud Services,ACH,0,43,0.1882,0.0147
TXN101266,CUST1099,Enterprise Client 1099,MSME,India,2025-07-13 18:59:55,5735.73,Software,Digital Wallet,0,20,0.121,0.012
TXN101267,CUST1068,Enterprise Client 1068,Retail,India,2025-06-24 18:59:55,4183.43,Hardware,Digital Wallet,0,26,0.2141,0.0165
TXN101268,CUST1024,Enterprise Client 1024,Finance,India,2025-12-17 18:59:55,15420.15,Cloud Services,Digital Wallet,0,10,0.1881,0.0139
TXN101269,CUST1073,Enterprise Client 1073,Finance,Germany,2026-03-03 18:59:55,3000.95,Electronics,Bank Transfer,0,18,0.2042,0.0142
TXN101270,CUST1032,Enterprise Client 1032,Finance,USA,2025-06-25 18:59:55,5001.36,Cloud Services,ACH,0,22,0.1926,0.0174
TXN101271,CUST1064,Enterprise Client 1064,MSME,India,2026-01-29 18:59:55,10413.4,Consulting,Credit Card,0,29,0.1295,0.0108
TXN101272,CUST1088,Enterprise Client 1088,Retail,Germany,2025-01-12 18:59:55,8270.13,Hardware,Digital Wallet,0,33,0.1221,0.0099
TXN101273,CUST1067,Enterprise Client 1067,Healthcare,Germany,2026-01-09 18:59:55,1474.87,Consulting,ACH,0,30,0.2107,0.0157
TXN101274,CUST1080,Enterprise Client 1080,Retail,India,2025-03-13 18:59:55,7860.68,Electronics,Bank Transfer,0,49,0.2137,0.016
TXN101275,CUST1033,Enterprise Client 1033,Healthcare,USA,2025-04-23 18:59:55,11586.15,Hardware,Bank Transfer,0,41,0.1989,0.0181
TXN101276,CUST1090,Enterprise Client 1090,MSME,UK,2026-01-19 18:59:55,10281.05,Software,Digital Wallet,0,29,0.17,0.0146
TXN101277,CUST1004,Enterprise Client 1004,Supply Chain,India,2026-04-10 18:59:55,3607.63,Software,Bank Transfer,0,49,0.1276,0.0108
TXN101278,CUST1097,Enterprise Client 1097,Healthcare,Singapore,2025-04-06 18:59:55,14430.96,Cloud Services,Bank Transfer,0,23,0.1427,0.0122
TXN101279,CUST1048,Enterprise Client 1048,Finance,Germany,2025-10-17 18:59:55,11562.88,Hardware,ACH,0,50,0.183,0.0153
TXN101280,CUST1015,Enterprise Client 1015,Supply Chain,USA,2025-01-12 18:59:55,11740.72,Software,ACH,0,21,0.2142,0.0184
TXN101281,CUST1052,Enterprise Client 1052,MSME,India,2026-04-10 18:59:55,12034.91,Electronics,Bank Transfer,0,19,0.2185,0.0194
TXN101282,CUST1076,Enterprise Client 1076,Retail,Germany,2025-09-22 18:59:55,6081.16,Hardware,Credit Card,0,15,0.1523,0.0102
TXN101283,CUST1068,Enterprise Client 1068,Retail,India,2026-01-14 18:59:55,2741.35,Software,ACH,0,26,0.2107,0.0155
TXN101284,CUST1044,Enterprise Client 1044,Retail,USA,2025-10-30 18:59:55,14130.88,Consulting,ACH,0,58,0.207,0.0162
TXN101285,CUST1044,Enterprise Client 1044,Retail,USA,2025-05-23 18:59:55,4860.66,Consulting,Credit Card,1,95,0.1322,0.0089
TXN101286,CUST1003,Enterprise Client 1003,MSME,UK,2025-04-09 18:59:55,10937.83,Hardware,ACH,0,27,0.1211,0.0096
TXN101287,CUST1072,Enterprise Client 1072,Retail,UK,2025-02-08 18:59:55,7686.18,Consulting,Credit Card,0,43,0.2144,0.0166
TXN101288,CUST1075,Enterprise Client 1075,Supply Chain,India,2026-02-07 18:59:55,14686.8,Electronics,Bank Transfer,0,48,0.1519,0.0108
TXN101289,CUST1096,Enterprise Client 1096,Finance,USA,2025-07-23 18:59:55,6308.65,Hardware,ACH,0,27,0.1748,0.0172
TXN101290,CUST1092,Enterprise Client 1092,Supply Chain,USA,2026-01-12 18:59:55,5405.33,Cloud Services,Credit Card,0,31,0.2152,0.0161
TXN101291,CUST1063,Enterprise Client 1063,Healthcare,Germany,2026-06-29 18:59:55,5493.85,Consulting,Credit Card,0,54,0.1796,0.0176
TXN101292,CUST1028,Enterprise Client 1028,Finance,India,2025-10-17 18:59:55,5441.1,Hardware,ACH,0,59,0.1356,0.0095
TXN101293,CUST1052,Enterprise Client 1052,MSME,India,2025-09-07 18:59:55,5449.95,Cloud Services,Digital Wallet,0,19,0.1797,0.015
TXN101294,CUST1028,Enterprise Client 1028,Finance,India,2026-01-07 18:59:55,8697.6,Hardware,ACH,0,59,0.2182,0.017
TXN101295,CUST1043,Enterprise Client 1043,MSME,USA,2025-02-15 18:59:55,1463.96,Software,Bank Transfer,0,20,0.135,0.0133
TXN101296,CUST1028,Enterprise Client 1028,Finance,India,2025-09-09 18:59:55,7844.16,Cloud Services,ACH,0,59,0.2009,0.0177
TXN101297,CUST1057,Enterprise Client 1057,MSME,UK,2025-09-04 18:59:55,7704.75,Electronics,Digital Wallet,0,32,0.1699,0.0115
TXN101298,CUST1049,Enterprise Client 1049,Healthcare,UK,2025-07-24 18:59:55,12778.64,Software,Digital Wallet,0,46,0.1307,0.0099
TXN101299,CUST1088,Enterprise Client 1088,Retail,Germany,2026-06-25 18:59:55,10813.12,Electronics,ACH,0,33,0.1412,0.0123
TXN101300,CUST1080,Enterprise Client 1080,Retail,India,2025-01-10 18:59:55,4288.05,Hardware,ACH,0,49,0.135,0.0118
TXN101301,CUST1021,Enterprise Client 1021,MSME,Germany,2026-01-29 18:59:55,13131.36,Hardware,Bank Transfer,0,58,0.1458,0.012
TXN101302,CUST1075,Enterprise Client 1075,Supply Chain,India,2026-01-31 18:59:55,12426.55,Cloud Services,ACH,0,48,0.1742,0.0131
TXN101303,CUST1056,Enterprise Client 1056,Healthcare,UK,2026-01-05 18:59:55,7307.44,Software,Bank Transfer,0,37,0.1877,0.0162
